id,longitude,latitude,cumulative_dist,path_len,point_type,move_time,origin,destination,connector,partial_dist,origin_portname,destination_portname
19,143.4337,46.0412,8149.72,9681.81,p,19,n_2060,n_1419,-,601.84,Kamsar,Qinhuangdao
20,141.9195,45.5095,8220.87,9681.81,p,20,n_2060,n_1419,-,71.1499999999999,Kamsar,Qinhuangdao
21,128.9108,35.047,9084.92,9681.81,p,21,n_2060,n_1419,-,864.05,Kamsar,Qinhuangdao
22,127.3454,34.4565,9170.01,9681.81,p,22,n_2060,n_1419,-,85.09,Kamsar,Qinhuangdao
23,126.5232,34.3014,9211.89,9681.81,p,23,n_2060,n_1419,-,41.88,Kamsar,Qinhuangdao
24,119.677,39.9144,9681.8,9681.81,d,24,n_2060,n_1419,-,469.91,Kamsar,Qinhuangdao
0,-14.629,10.6418,0.0,3891.68,o,0,n_2060,n_2028,-,0.0,Kamsar,San Lorenzo
1,-54.1483,-34.6629,3520.46,3891.68,p,1,n_2060,n_2028,-,3520.46,Kamsar,San Lorenzo
2,-56.1333,-34.933,3619.86,3891.68,p,2,n_2060,n_2028,-,99.4000000000001,Kamsar,San Lorenzo
3,-57.8525,-34.4666,3709.38,3891.68,p,3,n_2060,n_2028,-,89.52,Kamsar,San Lorenzo
4,-59.99,-33.3803,3834.37,3891.68,p,4,n_2060,n_2028,-,124.99,Kamsar,San Lorenzo
5,-60.7343,-32.6575,3891.67,3891.68,d,5,n_2060,n_2028,-,57.3000000000002,Kamsar,San Lorenzo
0,-14.629,10.6418,0.0,7913.75,o,0,n_2060,n_2420,-,0.0,Kamsar,Paradip
1,-15.0086,10.7938,24.1799999999994,7913.75,p,1,n_2060,n_2420,-,24.1799999999994,Kamsar,Paradip
2,-15.2297,11.0022,42.2199999999994,7913.75,p,2,n_2060,n_2420,-,18.04,Kamsar,Paradip
3,-16.7545,12.4427,166.55,7913.75,p,3,n_2060,n_2420,-,124.330000000001,Kamsar,Paradip
4,-17.5293,14.7571,312.03,7913.75,p,4,n_2060,n_2420,-,145.48,Kamsar,Paradip
5,-17.0908,20.8644,677.88,7913.75,p,5,n_2060,n_2420,-,365.85,Kamsar,Paradip
6,-16.9162,21.9297,742.309999999999,7913.75,p,6,n_2060,n_2420,-,64.4299999999994,Kamsar,Paradip
7,-15.8673,23.866,871.86,7913.75,p,7,n_2060,n_2420,-,129.55,Kamsar,Paradip
8,-14.4619,26.191,1030.61,7913.75,p,8,n_2060,n_2420,-,158.75,Kamsar,Paradip
9,-9.2561,32.5734,1499.88,7913.75,p,9,n_2060,n_2420,-,469.27,Kamsar,Paradip
10,-5.9047,35.7929,1754.82,7913.75,p,10,n_2060,n_2420,-,254.94,Kamsar,Paradip
11,-5.4133,35.8828,1779.39,7913.75,p,11,n_2060,n_2420,-,24.5699999999997,Kamsar,Paradip
12,9.7447,37.3399,2515.99,7913.75,p,12,n_2060,n_2420,-,736.6,Kamsar,Paradip
13,31.9408,31.5172,3668.3,7913.75,p,13,n_2060,n_2420,-,1152.31,Kamsar,Paradip
14,32.4917,30.165,3754.11,7913.75,p,14,n_2060,n_2420,-,85.8099999999995,Kamsar,Paradip
15,33.2328,28.5725,3857.03,7913.75,p,15,n_2060,n_2420,-,102.92,Kamsar,Paradip
16,43.4716,12.6883,4966.36,7913.75,p,16,n_2060,n_2420,-,1109.33,Kamsar,Paradip
17,43.946,12.6032,4994.65,7913.75,p,17,n_2060,n_2420,-,28.29,Kamsar,Paradip
18,77.5104,8.083,6996.33,7913.75,p,18,n_2060,n_2420,-,2001.68,Kamsar,Paradip
19,79.4443,9.1635,7128.14,7913.75,p,19,n_2060,n_2420,-,131.81,Kamsar,Paradip
20,86.6765,20.2786,7913.74,7913.75,d,20,n_2060,n_2420,-,785.6,Kamsar,Paradip
0,-14.629,10.6418,0.0,8503.99,o,0,n_2060,z_66,-,0.0,Kamsar,Hedland
1,-14.4584,10.2287,26.65,8503.99,p,1,n_2060,z_66,-,26.65,Kamsar,Hedland
2,-13.1599,8.1747,171.51,8503.99,p,2,n_2060,z_66,-,144.86,Kamsar,Hedland
3,18.4722,-34.3394,3285.24,8503.99,p,3,n_2060,z_66,-,3113.73,Kamsar,Hedland
4,19.9999,-34.8165,3366.14,8503.99,p,4,n_2060,z_66,-,80.9000000000001,Kamsar,Hedland
5,114.0357,-21.8488,8229.27,8503.99,p,5,n_2060,z_66,-,4863.13,Kamsar,Hedland
6,116.792,-20.5401,8402.48,8503.99,p,6,n_2060,z_66,-,173.209999999999,Kamsar,Hedland
7,118.5795,-20.3285,8503.99,8503.99,d,7,n_2060,z_66,-,101.51,Kamsar,Hedland
0,-14.629,10.6418,0.0,3699.74,o,0,n_2060,n_4796,-,0.0,Kamsar,Camden
1,-15.0086,10.7938,24.1900000000001,3699.74,p,1,n_2060,n_4796,-,24.1900000000001,Kamsar,Camden
2,-74.9541,38.9333,3627.07,3699.74,p,2,n_2060,n_4796,-,3602.88,Kamsar,Camden
3,-75.4656,39.5156,3669.34,3699.74,p,3,n_2060,n_4796,-,42.27,Kamsar,Camden
4,-75.3134,39.8232,3689.09,3699.74,p,4,n_2060,n_4796,-,19.75,Kamsar,Camden
5,-75.1327,39.9339,3699.75,3699.74,d,5,n_2060,n_4796,-,10.66,Kamsar,Camden
0,-90.8748,30.0647,0.0,3319.14,o,0,n_1375,z_106,-,0.0,Convent,PDM
1,-90.1828,29.8426,38.44,3319.14,p,1,n_1375,z_106,-,38.44,Convent,PDM
2,-81.0997,25.13,598.87,3319.14,p,2,n_1375,z_106,-,560.43,Convent,PDM
3,-69.1868,19.3018,1347.53,3319.14,p,3,n_1375,z_106,-,748.66,Convent,PDM
4,-44.8625,-1.4339,3243.58,3319.14,p,4,n_1375,z_106,-,1896.05,Convent,PDM
5,-44.4947,-1.9866,3283.29,3319.14,p,5,n_1375,z_106,-,39.71,Convent,PDM
6,-44.3699,-2.3148,3304.28,3319.14,p,6,n_1375,z_106,-,20.9900000000002,Convent,PDM
7,-44.3797,-2.5636,3319.14,3319.14,d,7,n_1375,z_106,-,14.8599999999997,Convent,PDM
0,-90.8748,30.0647,0.0,9217.36,o,0,n_1375,z_89,-,0.0,Convent,Dongjiakou
1,-90.1828,29.8426,38.4400000000005,9217.36,p,1,n_1375,z_89,-,38.4400000000005,Convent,Dongjiakou
2,-81.0997,25.13,598.870000000001,9217.36,p,2,n_1375,z_89,-,560.43,Convent,Dongjiakou
3,-80.4066,25.1909,636.780000000001,9217.36,p,3,n_1375,z_89,-,37.9099999999999,Convent,Dongjiakou
4,-60.1389,45.7857,2210.93,9217.36,p,4,n_1375,z_89,-,1574.15,Convent,Dongjiakou
5,-59.8185,46.1673,2237.47,9217.36,p,5,n_1375,z_89,-,26.54,Convent,Dongjiakou
6,-59.3983,47.8951,2342.61,9217.36,p,6,n_1375,z_89,-,105.14,Convent,Dongjiakou
7,-57.3853,50.7099,2529.19,9217.36,p,7,n_1375,z_89,-,186.58,Convent,Dongjiakou
8,-55.782,52.1287,2633.55,9217.36,p,8,n_1375,z_89,-,104.36,Convent,Dongjiakou
9,-55.7651,52.2783,2642.56,9217.36,p,9,n_1375,z_89,-,9.01000000000022,Convent,Dongjiakou
10,-55.7577,53.1479,2694.81,9217.36,p,10,n_1375,z_89,-,52.25,Convent,Dongjiakou
11,-61.2828,66.6339,3522.3,9217.36,p,11,n_1375,z_89,-,827.49,Convent,Dongjiakou
12,-79.5894,75.4497,4157.11,9217.36,p,12,n_1375,z_89,-,634.81,Convent,Dongjiakou
13,-81.1136,75.7741,4187.17,9217.36,p,13,n_1375,z_89,-,30.0600000000004,Convent,Dongjiakou
14,-88.6221,76.4101,4302.46,9217.36,p,14,n_1375,z_89,-,115.29,Convent,Dongjiakou
15,-95.7704,77.0716,4408.97,9217.36,p,15,n_1375,z_89,-,106.509999999999,Convent,Dongjiakou
16,-105.2232,77.1695,4536.02,9217.36,p,16,n_1375,z_89,-,127.05,Convent,Dongjiakou
17,-119.1619,77.3199,4721.38,9217.36,p,17,n_1375,z_89,-,185.360000000001,Convent,Dongjiakou
18,-166.2184,68.8812,5651.4,9217.36,p,18,n_1375,z_89,-,930.02,Convent,Dongjiakou
19,-169.6534,66.068,5838.4,9217.36,p,19,n_1375,z_89,-,187.0,Convent,Dongjiakou
20,-172.2387,64.409,5957.69,9217.36,p,20,n_1375,z_89,-,119.29,Convent,Dongjiakou
21,-172.6533,64.3311,5969.47,9217.36,p,21,n_1375,z_89,-,11.7800000000002,Convent,Dongjiakou
22,160.0497,53.102,7043.86,9217.36,p,22,n_1375,z_89,-,1074.39,Convent,Dongjiakou
23,158.2822,51.9704,7137.75,9217.36,p,23,n_1375,z_89,-,93.8899999999999,Convent,Dongjiakou
24,156.6731,50.8721,7227.22,9217.36,p,24,n_1375,z_89,-,89.47,Convent,Dongjiakou
25,143.4337,46.0412,7829.07,9217.36,p,25,n_1375,z_89,-,601.85,Convent,Dongjiakou
26,141.9195,45.5095,7900.21,9217.36,p,26,n_1375,z_89,-,71.1399999999999,Convent,Dongjiakou
27,128.9108,35.047,8764.26,9217.36,p,27,n_1375,z_89,-,864.05,Convent,Dongjiakou
28,127.3454,34.4565,8849.35,9217.36,p,28,n_1375,z_89,-,85.09,Convent,Dongjiakou
29,126.5232,34.3014,8891.23,9217.36,p,29,n_1375,z_89,-,41.88,Convent,Dongjiakou
30,120.2344,36.0287,9217.36,9217.36,d,30,n_1375,z_89,-,326.13,Convent,Dongjiakou
0,-90.8748,30.0647,0.0,6115.49,o,0,n_1375,n_4941,-,0.0,Convent,Monfalcone
1,-90.1828,29.8426,38.4499999999998,6115.49,p,1,n_1375,n_4941,-,38.4499999999998,Convent,Monfalcone
2,-81.0997,25.13,598.87,6115.49,p,2,n_1375,n_4941,-,560.42,Convent,Monfalcone
3,-80.4066,25.1909,636.78,6115.49,p,3,n_1375,n_4941,-,37.9099999999999,Convent,Monfalcone
4,-5.6109,36.0128,4471.62,6115.49,p,4,n_1375,n_4941,-,3834.84,Convent,Monfalcone
5,15.5218,38.2963,5492.17,6115.49,p,5,n_1375,n_4941,-,1020.55,Convent,Monfalcone
6,15.6436,38.0127,5510.12,6115.49,p,6,n_1375,n_4941,-,17.95,Convent,Monfalcone
7,16.0607,37.9382,5530.41,6115.49,p,7,n_1375,n_4941,-,20.29,Convent,Monfalcone
8,18.3442,39.8046,5685.2,6115.49,p,8,n_1375,n_4941,-,154.79,Convent,Monfalcone
9,18.5095,40.1371,5706.55,6115.49,p,9,n_1375,n_4941,-,21.35,Convent,Monfalcone
10,13.9038,44.7817,6052.03,6115.49,p,10,n_1375,n_4941,-,345.48,Convent,Monfalcone
11,13.5086,45.496,6098.06,6115.49,p,11,n_1375,n_4941,-,46.03,Convent,Monfalcone
12,13.5474,45.7628,6114.16,6115.49,p,12,n_1375,n_4941,-,16.1,Convent,Monfalcone
